,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
7357,ANSL_62146,2017-05-05 00:00:00,2018-06-05 17:30:00,1.0,Brown,0.76,28.81,0,1,0.0,2
7359,ANSL_67950,2018-06-02 00:00:00,2018-10-11 16:49:00,1.0,Brown Tabby,0.28,33.02,7,1,0.0,1
7360,ANSL_75887,2015-06-25 00:00:00,2019-04-20 15:27:00,2.0,Blue,0.23,39.67,0,7,0.0,2
7361,ANSL_67025,2016-09-11 00:00:00,2016-12-14 17:55:00,1.0,Brown Tabby,0.4,36.68,0,1,0.0,1
7362,ANSL_69103,2016-08-28 00:00:00,2016-12-10 13:30:00,1.0,Black,0.73,16.96,0,1,0.0,2
7363,ANSL_62194,2009-09-25 00:00:00,2017-10-15 15:06:00,1.0,Brown,0.35,29.07,0,7,0.0,2
7364,ANSL_55098,2016-07-14 00:00:00,2018-09-04 11:37:00,0.0,White,0.97,6.03,0,1,1.0,2
7365,ANSL_75892,2019-01-12 00:00:00,2019-04-20 16:25:00,0.0,Brown,0.01,40.04,0,1,1.0,2
7366,ANSL_53715,2018-07-04 00:00:00,2018-09-06 17:16:00,2.0,Brown Tabby,0.52,22.35,18,4,0.0,1
7367,ANSL_54704,2017-10-03 00:00:00,2018-08-27 17:43:00,1.0,Black,0.65,10.42,0,1,0.0,2
7368,ANSL_59127,2017-12-22 00:00:00,2019-01-27 00:00:00,0.0,Black,0.41,28.08,0,7,1.0,2
7369,ANSL_76767,2017-02-04 00:00:00,2017-11-04 18:18:00,0.0,Blue,0.49,17.71,0,1,1.0,2
7370,ANSL_66655,2017-01-21 00:00:00,2017-12-03 19:18:00,0.0,Blue,0.96,21.33,0,1,1.0,2
7371,ANSL_69891,2007-03-01 00:00:00,2019-03-21 18:10:00,1.0,Black,0.02,19.19,0,7,0.0,2
7372,ANSL_60121,2012-06-18 00:00:00,2016-09-21 17:18:00,1.0,Black,0.28,39.82,0,1,0.0,2
7373,ANSL_75951,2017-04-01 00:00:00,2019-04-22 09:07:00,,Brown,0.41,22.7,15,4,2.0,4
7374,ANSL_66047,2014-04-23 00:00:00,2017-07-15 14:33:00,1.0,Black,1.0,26.14,0,7,0.0,2
7375,ANSL_55865,2018-10-27 00:00:00,2019-01-14 17:45:00,0.0,Black,0.32,43.36,0,1,1.0,2
7376,ANSL_59016,2016-08-20 00:00:00,2017-09-12 12:02:00,1.0,Yellow,0.61,12.51,0,7,0.0,2
7377,ANSL_76326,2004-03-23 00:00:00,2019-04-30 17:49:00,2.0,White,0.11,5.37,0,1,1.0,2
7378,ANSL_56953,2014-01-26 00:00:00,2017-01-23 11:37:00,1.0,Tan,0.06,23.6,13,9,0.0,2
7379,ANSL_70148,2014-09-23 00:00:00,2018-10-13 12:15:00,0.0,Tan,0.82,36.41,0,7,1.0,2
7380,ANSL_72074,2016-05-18 00:00:00,2017-03-10 18:30:00,0.0,Black,0.38,15.62,0,7,1.0,2
7381,ANSL_57488,2012-10-22 00:00:00,2017-07-30 14:24:00,1.0,White,0.79,34.36,0,7,0.0,2
7383,ANSL_66461,2014-08-12 00:00:00,2016-09-05 16:56:00,0.0,Sable,0.54,35.82,0,7,1.0,2
7384,ANSL_61102,2009-02-15 00:00:00,2019-03-15 17:32:00,1.0,White,0.62,38.6,0,7,0.0,2
7385,ANSL_75563,2018-03-15 00:00:00,2019-04-12 14:59:00,2.0,Black,0.25,7.07,13,9,1.0,1
7386,ANSL_71991,2018-04-24 00:00:00,2018-07-10 17:44:00,1.0,Chocolate,0.78,41.33,0,1,0.0,2
7387,ANSL_74304,2017-07-25 00:00:00,2017-10-10 13:25:00,2.0,Brown Tabby,0.08,47.86,0,1,1.0,1
7388,ANSL_62005,2018-08-07 00:00:00,2018-11-24 16:11:00,1.0,Brown,0.68,18.9,13,9,0.0,2
7389,ANSL_74022,2016-12-20 00:00:00,2017-05-30 11:25:00,0.0,Tortie,0.07,30.29,7,1,1.0,1
7391,ANSL_65474,2017-12-10 00:00:00,2018-07-10 15:09:00,0.0,Tan,0.43,24.15,7,1,1.0,2
7392,ANSL_51874,2016-04-08 00:00:00,2016-08-07 00:00:00,1.0,White,0.75,10.68,13,9,0.0,2
7393,ANSL_75871,2016-09-10 00:00:00,2019-04-20 10:51:00,1.0,Brown,0.36,33.78,13,9,0.0,2
7394,ANSL_58838,2011-02-09 00:00:00,2017-09-01 15:29:00,1.0,Tan,0.24,49.34,0,1,0.0,2
7395,ANSL_69224,2017-07-16 00:00:00,2018-09-05 12:26:00,1.0,White,0.14,24.81,0,1,0.0,1
7396,ANSL_59954,2012-08-22 00:00:00,2016-09-13 16:20:00,0.0,Blue Merle,0.98,22.61,0,7,1.0,2
7397,ANSL_74803,2016-06-18 00:00:00,2018-07-10 07:57:00,,Brown,0.49,43.61,15,4,2.0,4
7398,ANSL_71061,2016-06-26 00:00:00,2017-07-21 19:12:00,0.0,Orange Tabby,0.43,29.33,16,9,1.0,1
7399,ANSL_72660,2016-07-04 00:00:00,2016-08-17 14:46:00,2.0,Black,0.28,36.02,13,9,0.0,1
7401,ANSL_56578,2006-11-17 00:00:00,2017-12-11 15:02:00,1.0,White,0.55,8.46,0,1,0.0,2
7402,ANSL_58850,2015-09-27 00:00:00,2016-09-23 12:08:00,2.0,White,0.19,5.2,0,7,0.0,2
7403,ANSL_67872,2018-09-01 00:00:00,2018-10-15 14:36:00,2.0,Brown Tabby,0.87,46.3,13,9,0.0,1
7404,ANSL_71652,2016-05-05 00:00:00,2018-01-21 14:42:00,0.0,Sable,0.73,32.5,13,9,1.0,2
7405,ANSL_61797,2016-07-12 00:00:00,2016-10-16 17:15:00,0.0,White,0.28,30.21,0,1,1.0,1
7406,ANSL_64308,2016-01-19 00:00:00,2016-08-22 12:02:00,1.0,Black,0.72,22.27,13,9,0.0,2
7407,ANSL_67391,2018-09-01 00:00:00,2018-10-06 14:19:00,2.0,Calico,0.2,19.85,13,9,0.0,1
7408,ANSL_55083,2016-09-03 00:00:00,2016-11-05 14:39:00,2.0,Cream Tabby,0.32,26.47,13,9,0.0,1
7409,ANSL_72184,2016-10-28 00:00:00,2017-04-23 17:38:00,1.0,Orange Tabby,0.32,28.78,7,1,0.0,1
7410,ANSL_60359,2009-04-19 00:00:00,2017-05-16 15:27:00,0.0,Brown,0.42,13.84,0,1,1.0,2
7411,ANSL_60124,2019-01-05 00:00:00,2019-03-30 13:16:00,0.0,Black,0.98,30.86,0,1,1.0,1
7412,ANSL_65148,2015-12-02 00:00:00,2016-12-30 13:21:00,0.0,White,0.17,32.18,0,1,1.0,2
7413,ANSL_73623,2014-10-11 00:00:00,2017-07-26 18:37:00,0.0,Black,0.14,35.64,7,1,1.0,2
7414,ANSL_64441,2011-08-11 00:00:00,2016-09-24 14:56:00,1.0,White,0.24,43.32,0,7,0.0,2
7416,ANSL_72789,2017-07-11 00:00:00,2017-09-23 14:07:00,2.0,Orange Tabby,0.65,10.42,13,9,0.0,1
7417,ANSL_72243,2013-07-25 00:00:00,2016-09-22 18:12:00,2.0,Red,0.51,19.9,0,7,1.0,2
7418,ANSL_67663,2016-09-30 00:00:00,2017-02-23 14:00:00,1.0,White,0.11,8.81,7,1,0.0,1
7419,ANSL_71464,2016-11-24 00:00:00,2016-12-26 14:42:00,,Brown Tabby,0.93,41.54,13,9,2.0,1
7420,ANSL_60952,2016-11-12 00:00:00,2017-12-04 08:09:00,,Brown,0.11,49.29,15,4,2.0,4
7421,ANSL_74638,2016-02-02 00:00:00,2018-02-23 17:54:00,0.0,White,0.8,9.52,0,1,1.0,2
7422,ANSL_68419,2016-08-25 00:00:00,2017-09-18 17:34:00,1.0,Brown Brindle,0.41,38.42,0,7,0.0,2
7423,ANSL_63724,2015-07-08 00:00:00,2016-07-29 09:00:00,2.0,Brown Tabby,0.15,40.17,16,9,0.0,1
7424,ANSL_64690,2017-06-08 00:00:00,2017-08-24 14:01:00,2.0,Lynx Point,0.72,17.39,13,9,0.0,1
7425,ANSL_76634,2015-01-16 00:00:00,2019-05-07 18:29:00,0.0,Blue,0.41,44.27,0,1,1.0,2
7426,ANSL_69718,2018-10-20 00:00:00,2018-12-24 13:13:00,2.0,Orange Tabby,0.23,49.58,18,4,0.0,1
7427,ANSL_76020,2018-04-07 00:00:00,2019-04-23 17:54:00,1.0,Tan,0.64,47.4,0,1,0.0,2
7428,ANSL_57576,2014-08-06 00:00:00,2017-08-28 11:16:00,1.0,White,0.92,13.82,0,7,0.0,2
7429,ANSL_52333,2015-09-29 00:00:00,2016-10-29 11:13:00,2.0,Brown,0.62,33.25,0,7,1.0,2
7430,ANSL_68399,2016-11-23 00:00:00,2017-12-14 09:14:00,,Gray,0.68,5.48,15,4,2.0,4
7431,ANSL_73997,2018-07-11 00:00:00,2018-11-13 17:46:00,0.0,Brown Tabby,0.98,41.53,0,1,1.0,1
7432,ANSL_76121,2015-11-12 00:00:00,2019-04-25 15:34:00,0.0,Calico,0.42,6.99,13,9,1.0,1
7433,ANSL_62359,2013-04-17 00:00:00,2018-03-07 12:53:00,1.0,Brown,0.65,49.15,0,1,0.0,2
7434,ANSL_76317,2018-05-21 00:00:00,2019-04-30 16:50:00,2.0,White,0.15,32.22,0,7,0.0,2
7435,ANSL_54200,2016-02-19 00:00:00,2018-08-13 18:42:00,2.0,Brown Brindle,0.79,28.02,13,9,1.0,2
7436,ANSL_56509,2017-08-02 00:00:00,2018-11-29 17:04:00,0.0,Black,0.06,29.42,0,1,1.0,1
7437,ANSL_52293,2013-08-30 00:00:00,2017-03-20 13:25:00,0.0,Black,0.86,24.19,0,7,1.0,2
7438,ANSL_70763,2015-12-20 00:00:00,2016-12-31 18:39:00,1.0,Tan,0.04,28.97,0,1,0.0,2
7439,ANSL_69636,2016-06-06 00:00:00,2016-09-11 18:30:00,0.0,Black,0.47,6.22,0,1,1.0,1
7440,ANSL_60091,2017-11-29 00:00:00,2018-12-20 11:53:00,1.0,Brown Brindle,0.88,16.14,0,7,0.0,2
7441,ANSL_59854,2015-02-12 00:00:00,2017-03-21 17:25:00,0.0,Calico,0.69,39.01,0,1,1.0,1
7442,ANSL_68239,2018-03-01 00:00:00,2018-09-20 10:36:00,,Red,0.79,23.21,12,1,2.0,0
7443,ANSL_74746,2017-02-12 00:00:00,2018-02-14 15:41:00,0.0,Brown Tabby,0.22,41.45,13,9,1.0,1
7444,ANSL_58335,2013-11-27 00:00:00,2016-12-19 11:40:00,2.0,Gray,0.49,17.51,13,9,0.0,2
7445,ANSL_62694,2017-11-01 00:00:00,2018-03-08 11:42:00,2.0,Black,0.27,11.74,13,9,1.0,2
7446,ANSL_68616,2015-11-30 00:00:00,2016-11-21 17:49:00,1.0,Black,0.93,30.04,0,7,0.0,2
7447,ANSL_61696,2014-03-20 00:00:00,2018-11-12 18:37:00,1.0,Tan,0.13,10.99,0,7,0.0,2
7448,ANSL_64283,2007-05-21 00:00:00,2017-01-12 18:25:00,0.0,White,0.94,12.85,0,7,1.0,2
7449,ANSL_63514,2018-09-19 00:00:00,2018-12-24 18:28:00,0.0,Torbie,0.6,45.39,0,1,1.0,1
7450,ANSL_55314,2016-05-17 00:00:00,2018-06-14 17:38:00,1.0,Brown Brindle,0.22,21.96,0,7,0.0,2
7451,ANSL_76170,2009-03-11 00:00:00,2019-03-31 12:50:00,2.0,Black,0.06,12.24,13,9,1.0,2
7452,ANSL_72228,2013-08-17 00:00:00,2016-09-17 11:39:00,1.0,White,0.14,28.68,0,7,0.0,2
7453,ANSL_57157,2016-01-17 00:00:00,2018-05-21 17:00:00,0.0,Black,0.16,11.12,0,1,1.0,2
7454,ANSL_59197,2014-01-07 00:00:00,2019-03-19 16:41:00,1.0,Blue Merle,0.67,9.57,0,1,0.0,2
7455,ANSL_53636,2016-02-12 00:00:00,2017-03-10 13:57:00,1.0,Brown Brindle,0.15,24.68,13,9,0.0,2
7456,ANSL_54745,2018-08-21 00:00:00,2018-11-22 17:11:00,2.0,Brown Brindle,0.69,46.28,0,7,1.0,2
7457,ANSL_57836,2015-11-07 00:00:00,2018-11-28 12:54:00,,Gray,0.16,45.67,18,4,2.0,4
7458,ANSL_72490,2016-07-24 00:00:00,2016-10-25 11:29:00,2.0,Buff,0.61,36.9,0,1,1.0,2
7459,ANSL_59893,2016-06-12 00:00:00,2016-09-14 11:05:00,0.0,Brown Tabby,0.52,5.81,7,1,1.0,1
7460,ANSL_75225,2018-03-17 00:00:00,2019-04-04 12:02:00,,Gray,0.12,29.36,15,4,2.0,4
7461,ANSL_54154,2017-07-30 00:00:00,2018-02-24 16:12:00,0.0,Red,0.96,6.43,13,9,1.0,2
7462,ANSL_51213,2016-06-09 00:00:00,2017-07-04 00:01:00,0.0,Blue,0.29,17.17,16,9,1.0,1
7463,ANSL_60476,2018-08-13 00:00:00,2018-10-23 00:00:00,2.0,Orange Tabby,0.17,42.66,13,9,0.0,1
7465,ANSL_51163,2013-08-26 00:00:00,2017-09-27 12:15:00,0.0,Orange Tabby,0.88,37.68,0,7,1.0,1
7466,ANSL_66327,2017-04-04 00:00:00,2018-05-14 14:27:00,2.0,Black,0.07,16.49,0,1,0.0,1
7467,ANSL_65326,2018-08-18 00:00:00,2018-11-26 17:14:00,0.0,Brown Brindle,0.23,30.81,0,1,1.0,2
7468,ANSL_50594,2015-10-30 00:00:00,2016-11-25 15:22:00,0.0,Orange Tabby,0.54,38.71,0,7,1.0,1
7469,ANSL_73924,2017-03-22 00:00:00,2018-04-17 13:20:00,1.0,White,0.83,49.9,0,1,0.0,2
7471,ANSL_75664,2018-05-16 00:00:00,2019-04-14 18:27:00,0.0,Black,0.31,5.82,0,1,1.0,2
7472,ANSL_66266,2016-10-13 00:00:00,2018-04-13 00:00:00,1.0,White,0.49,22.5,13,9,0.0,2
7473,ANSL_71902,2018-09-04 00:00:00,2018-12-09 15:24:00,0.0,Cream Tabby,0.76,10.85,7,1,1.0,1
7474,ANSL_71716,2016-06-16 00:00:00,2016-09-10 18:06:00,1.0,Black,0.32,9.56,0,1,0.0,2
7475,ANSL_74807,2016-09-24 00:00:00,2016-12-29 18:37:00,0.0,Black,0.81,35.3,0,1,1.0,2
7476,ANSL_70944,2013-12-27 00:00:00,2019-01-17 14:07:00,2.0,Brown,0.49,19.22,18,4,0.0,2
7478,ANSL_71730,2016-07-10 00:00:00,2016-09-28 15:08:00,0.0,Torbie,0.01,32.54,7,1,1.0,1
7479,ANSL_69074,2018-07-15 00:00:00,2018-08-28 15:43:00,2.0,Brown Tabby,0.24,38.51,13,9,0.0,1
7480,ANSL_65521,2018-10-12 00:00:00,2019-01-15 18:40:00,0.0,Black,0.72,39.14,0,1,1.0,1
7481,ANSL_62887,2016-04-23 00:00:00,2017-05-25 15:44:00,1.0,Black,0.25,10.2,0,1,0.0,2
7482,ANSL_69568,2016-10-28 00:00:00,2018-11-25 17:41:00,1.0,Brown,0.07,10.91,0,7,0.0,2
7483,ANSL_66685,2016-12-12 00:00:00,2017-01-08 19:01:00,2.0,Black,0.53,33.48,13,9,0.0,1
7485,ANSL_59093,2017-06-16 00:00:00,2017-11-26 15:52:00,0.0,Black,0.38,10.78,0,1,1.0,1
7486,ANSL_62084,2016-10-26 00:00:00,2017-01-17 08:32:00,2.0,Brown,0.36,37.91,13,9,1.0,2
7487,ANSL_55495,2016-03-25 00:00:00,2017-10-19 14:27:00,1.0,Tan,0.05,31.86,0,1,0.0,2
7488,ANSL_71158,2016-05-18 00:00:00,2017-04-13 18:20:00,0.0,Sable,0.97,42.12,0,1,1.0,2
7489,ANSL_73071,2003-07-14 00:00:00,2016-09-25 19:33:00,1.0,Blue,0.84,26.06,0,1,0.0,1
7490,ANSL_72607,2018-07-16 00:00:00,2018-09-18 13:13:00,2.0,Brown Tabby,0.4,27.3,13,9,1.0,1
7491,ANSL_64190,2015-10-21 00:00:00,2017-03-22 17:39:00,0.0,Black,0.52,40.67,7,1,1.0,1
7492,ANSL_51228,2016-08-11 00:00:00,2017-10-19 12:47:00,0.0,Brown Tabby,0.33,10.77,7,1,1.0,1
7493,ANSL_74659,2016-07-09 00:00:00,2016-10-09 17:45:00,0.0,Brown Tabby,0.05,22.58,7,1,1.0,1
7494,ANSL_74206,2016-07-08 00:00:00,2016-12-18 13:14:00,0.0,Brown Tabby,0.44,6.41,7,1,1.0,1
7495,ANSL_65687,2016-01-07 00:00:00,2018-01-28 16:23:00,0.0,Blue,0.95,28.34,0,7,1.0,2
7496,ANSL_61073,2016-12-04 00:00:00,2018-04-02 17:51:00,0.0,Tan,0.72,46.52,0,1,1.0,2
7497,ANSL_55138,2009-09-29 00:00:00,2017-10-20 14:33:00,1.0,White,0.15,18.92,13,9,0.0,2
7499,ANSL_70092,2012-08-07 00:00:00,2018-09-01 18:13:00,1.0,Brown Tabby,0.24,31.93,0,7,0.0,1
7500,ANSL_73309,2016-10-30 00:00:00,2018-11-24 12:19:00,2.0,White,0.92,29.78,13,9,0.0,2
7501,ANSL_66239,2016-03-07 00:00:00,2018-04-02 13:36:00,0.0,Brown,0.5,5.34,0,1,1.0,2
7502,ANSL_56858,2018-03-28 00:00:00,2018-06-22 18:59:00,0.0,Tan,0.26,42.3,0,1,1.0,2
7503,ANSL_68299,2016-04-01 00:00:00,2019-02-10 18:37:00,1.0,White,0.07,11.31,0,1,0.0,2
7504,ANSL_59814,2016-02-05 00:00:00,2018-02-27 08:14:00,,Black,0.14,24.21,15,4,2.0,4
7505,ANSL_68848,2017-10-30 00:00:00,2018-11-22 15:46:00,,Tan,0.93,7.59,13,9,2.0,4
7506,ANSL_62397,2014-11-14 00:00:00,2017-01-31 13:41:00,0.0,Blue,0.48,46.38,13,9,1.0,1
7507,ANSL_73926,2016-06-01 00:00:00,2016-08-23 08:11:00,,Sable,0.7,13.11,15,4,2.0,4
7508,ANSL_69823,2016-06-21 00:00:00,2017-05-18 17:23:00,1.0,Red,0.27,32.71,0,1,0.0,2
7509,ANSL_52295,2018-07-07 00:00:00,2018-10-07 14:04:00,0.0,Blue,0.55,8.71,7,1,1.0,1
7510,ANSL_69465,2017-07-10 00:00:00,2018-05-23 00:00:00,1.0,Brown,0.51,46.77,13,9,0.0,2
7512,ANSL_56586,2014-07-01 00:00:00,2017-12-08 15:13:00,0.0,Black,0.76,36.14,0,1,1.0,2
7513,ANSL_63371,2016-07-16 00:00:00,2016-10-31 14:09:00,0.0,Tortie,0.85,40.12,13,9,1.0,1
7514,ANSL_66995,2015-02-12 00:00:00,2017-03-15 14:23:00,0.0,Cream Tabby,0.32,5.89,0,1,1.0,1
7515,ANSL_57123,2013-06-12 00:00:00,2017-07-13 13:10:00,0.0,Tan,0.6,46.93,0,7,1.0,2
7516,ANSL_66249,2013-10-10 00:00:00,2019-03-17 15:00:00,1.0,Black,0.36,14.64,0,7,0.0,2
7517,ANSL_53296,2018-06-21 00:00:00,2019-02-18 09:48:00,0.0,Tan,0.08,35.55,13,9,1.0,2
7518,ANSL_51397,2016-04-26 00:00:00,2017-01-16 15:30:00,2.0,Black,0.06,41.01,0,7,0.0,2
7519,ANSL_66081,2017-01-13 00:00:00,2017-06-08 13:37:00,0.0,Black,0.58,47.38,0,1,1.0,1
7520,ANSL_58774,2018-01-29 00:00:00,2018-08-23 13:42:00,0.0,Brown,0.29,13.45,0,1,1.0,2
7521,ANSL_65471,2016-08-08 00:00:00,2018-09-12 18:47:00,0.0,Tortie,0.89,48.42,17,9,1.0,1
7522,ANSL_56208,2017-10-13 00:00:00,2017-11-07 14:41:00,,Black,0.7,33.9,13,9,2.0,1
7523,ANSL_50471,2014-09-28 00:00:00,2019-01-17 19:15:00,1.0,White,0.33,22.19,0,1,0.0,2
7524,ANSL_66469,2014-12-08 00:00:00,2018-01-05 00:00:00,1.0,Brown Tabby,0.59,32.67,13,9,0.0,1
7525,ANSL_74098,2017-10-14 00:00:00,2017-12-19 14:01:00,2.0,Tan,0.06,49.14,13,9,0.0,2
7526,ANSL_70744,2015-06-11 00:00:00,2017-04-16 18:48:00,1.0,White,0.7,15.96,0,1,0.0,2
7527,ANSL_63664,2017-02-26 00:00:00,2018-03-27 11:54:00,1.0,Orange Tabby,0.38,49.16,0,1,0.0,1
7528,ANSL_60603,2015-01-12 00:00:00,2017-03-05 17:45:00,1.0,Black,0.21,49.12,0,1,0.0,2
7529,ANSL_52420,2017-07-21 00:00:00,2017-10-06 12:53:00,2.0,Orange Tabby,0.1,27.16,0,1,0.0,1
7531,ANSL_75499,2018-12-29 00:00:00,2019-04-10 16:06:00,1.0,Brown Tabby,0.36,22.56,0,1,0.0,1
7532,ANSL_65606,2016-10-01 00:00:00,2017-10-22 08:06:00,,Red,0.42,6.53,15,4,2.0,4
7533,ANSL_52654,2018-06-17 00:00:00,2018-09-11 18:32:00,0.0,Brown,0.68,14.05,0,1,1.0,2
7534,ANSL_55995,2017-07-03 00:00:00,2018-02-10 00:00:00,2.0,Cream,0.57,42.19,13,9,0.0,2
7535,ANSL_75285,2017-03-13 00:00:00,2019-04-05 18:00:00,1.0,Black,0.97,22.08,0,1,0.0,2
7536,ANSL_63545,2017-03-09 00:00:00,2017-07-20 13:51:00,0.0,Black,0.08,6.88,13,9,1.0,2
7537,ANSL_61100,2016-10-18 00:00:00,2017-05-17 18:26:00,0.0,White,0.06,23.44,0,1,1.0,1
7538,ANSL_55102,2017-05-26 00:00:00,2017-09-24 09:43:00,0.0,Orange Tabby,0.23,27.3,7,1,1.0,1
7539,ANSL_74365,2018-04-05 00:00:00,2018-07-11 12:36:00,2.0,Black,0.38,19.3,0,1,0.0,2
7540,ANSL_50377,2016-08-27 00:00:00,2017-02-10 12:50:00,1.0,Tricolor,0.65,48.1,0,1,0.0,2
7542,ANSL_69547,2015-10-18 00:00:00,2017-11-23 14:23:00,0.0,Brown Tabby,0.14,16.08,0,1,1.0,1
7543,ANSL_74252,2016-06-24 00:00:00,2016-07-18 15:41:00,2.0,Torbie,0.64,36.39,13,9,1.0,1
7544,ANSL_50050,2013-01-06 00:00:00,2017-01-29 11:45:00,1.0,Black,0.81,48.98,0,1,0.0,2
7545,ANSL_69006,2018-01-10 00:00:00,2018-09-05 16:46:00,0.0,Brown,0.37,40.38,0,1,1.0,2
7546,ANSL_67650,2016-02-11 00:00:00,2017-09-04 13:47:00,1.0,Blue Merle,0.76,44.02,0,1,0.0,2
7547,ANSL_53021,2016-01-21 00:00:00,2016-08-12 10:58:00,,White,0.62,41.66,9,2,2.0,4
7548,ANSL_55461,2018-09-26 00:00:00,2019-02-22 17:27:00,0.0,Torbie,0.39,5.67,0,1,1.0,1
7549,ANSL_58313,2003-05-03 00:00:00,2016-11-07 11:42:00,0.0,Calico,0.79,42.09,7,1,1.0,1
7550,ANSL_64267,2009-05-03 00:00:00,2016-08-13 18:32:00,1.0,Tan,0.89,32.67,0,7,0.0,2
7551,ANSL_62795,2016-01-03 00:00:00,2018-06-16 17:29:00,1.0,Brown Brindle,0.23,40.88,0,7,0.0,2
7552,ANSL_60333,2016-08-24 00:00:00,2016-10-29 14:29:00,2.0,Tan,0.2,20.95,13,9,1.0,2
7553,ANSL_63766,2018-03-04 00:00:00,2019-03-22 14:51:00,2.0,Brown,0.77,7.34,0,7,0.0,2
7554,ANSL_52672,2017-07-21 00:00:00,2017-09-18 12:18:00,2.0,Orange Tabby,0.1,19.13,13,9,0.0,1
7555,ANSL_72002,2017-01-15 00:00:00,2019-03-02 17:15:00,1.0,White,0.77,26.8,0,1,0.0,2
7556,ANSL_76538,2008-01-31 00:00:00,2019-05-05 14:46:00,0.0,Tan,0.15,16.51,0,1,1.0,2
7557,ANSL_54808,2015-08-29 00:00:00,2017-10-19 17:08:00,1.0,Blue,0.74,43.13,0,1,0.0,2
7558,ANSL_76183,2016-12-01 00:00:00,2019-04-27 16:51:00,1.0,Tan,0.09,17.78,13,9,0.0,2
7559,ANSL_61575,2016-10-30 00:00:00,2017-03-24 19:34:00,1.0,Black,0.21,23.58,16,9,0.0,1
7560,ANSL_70593,2016-06-01 00:00:00,2017-06-19 17:49:00,1.0,Black,0.9,5.15,0,7,0.0,2
7561,ANSL_54209,2016-04-25 00:00:00,2018-05-31 18:16:00,1.0,Orange Tabby,0.33,21.78,0,1,0.0,1
7563,ANSL_76834,2018-03-20 00:00:00,2018-06-07 12:26:00,2.0,Tan,0.29,49.23,7,1,0.0,2
7564,ANSL_69025,2014-05-06 00:00:00,2017-03-20 18:45:00,1.0,Blue,0.89,35.21,0,7,0.0,2
7565,ANSL_68212,2017-08-28 00:00:00,2019-01-02 12:40:00,1.0,Black,0.97,20.76,0,1,0.0,2
7566,ANSL_75851,2016-03-28 00:00:00,2019-04-19 12:05:00,2.0,Tricolor,0.31,39.68,13,9,1.0,4
7567,ANSL_63522,2000-01-22 00:00:00,2016-11-22 09:17:00,1.0,Black,0.96,41.37,18,4,0.0,1
7568,ANSL_51217,2014-09-15 00:00:00,2016-10-11 18:07:00,1.0,White,0.55,38.06,0,1,0.0,2
7569,ANSL_51009,2016-07-28 00:00:00,2017-08-31 13:39:00,0.0,Red,0.04,26.89,0,1,1.0,2
7570,ANSL_75522,2018-03-19 00:00:00,2019-04-11 15:00:00,,Black,0.68,10.72,0,3,2.0,2
7571,ANSL_67803,2016-05-05 00:00:00,2017-06-01 15:57:00,2.0,Torbie,0.71,7.05,16,9,1.0,1
7572,ANSL_74526,2018-06-01 00:00:00,2018-09-14 17:11:00,1.0,Cream Tabby,0.77,26.79,7,1,0.0,1
7573,ANSL_53089,2009-06-10 00:00:00,2017-07-08 18:53:00,0.0,Blue,0.09,40.76,0,1,1.0,1
7574,ANSL_69269,2014-12-09 00:00:00,2018-03-16 13:19:00,1.0,Fawn,0.15,37.43,7,1,0.0,2
7575,ANSL_56755,2016-07-21 00:00:00,2017-06-22 22:25:00,1.0,Tan,0.5,32.03,0,1,0.0,2
7576,ANSL_65574,2016-06-15 00:00:00,2017-07-12 19:14:00,1.0,Tan,0.4,27.93,0,1,0.0,2
7577,ANSL_69049,2011-10-07 00:00:00,2018-04-26 18:36:00,1.0,Brown,0.2,38.62,0,7,0.0,2
7578,ANSL_75245,2017-03-14 00:00:00,2019-04-05 13:03:00,1.0,Brown,0.11,22.78,0,7,0.0,2
7579,ANSL_55990,2016-09-24 00:00:00,2017-10-15 12:32:00,2.0,White,0.64,12.81,13,9,1.0,2
7580,ANSL_69641,2015-12-07 00:00:00,2017-01-06 15:11:00,0.0,Tan,0.41,29.09,12,1,1.0,2
7581,ANSL_72264,2015-12-21 00:00:00,2017-01-21 18:13:00,0.0,Black,0.96,39.18,0,1,1.0,2
7582,ANSL_54693,2015-06-04 00:00:00,2017-08-31 14:55:00,1.0,Fawn,0.85,38.06,13,9,0.0,2
7583,ANSL_67545,2016-08-12 00:00:00,2018-09-27 13:54:00,1.0,Brown Tabby,0.53,38.12,0,1,0.0,1
7584,ANSL_52186,2015-12-30 00:00:00,2017-01-21 09:00:00,2.0,Brown Tabby,0.53,36.44,16,9,0.0,1
7585,ANSL_51840,2017-09-13 00:00:00,2018-04-08 17:53:00,0.0,Black,0.11,39.88,0,1,1.0,2
7586,ANSL_57294,2009-08-01 00:00:00,2016-10-03 18:59:00,2.0,Brown,0.36,44.04,0,7,0.0,2
7587,ANSL_62989,2017-10-01 00:00:00,2017-11-29 09:05:00,,Brown Tabby,0.23,11.89,13,9,2.0,1
7588,ANSL_75762,2014-01-08 00:00:00,2019-04-17 13:13:00,0.0,Brown Tabby,0.65,22.45,0,1,1.0,1
7589,ANSL_73279,2019-01-31 00:00:00,2019-03-23 11:15:00,2.0,Tricolor,0.15,5.64,13,9,1.0,0
7590,ANSL_58837,2014-07-27 00:00:00,2016-08-18 09:48:00,,Black,0.26,5.03,15,4,2.0,4
